user_id,635,636,637,638,639,640,641,642,643,644,645,646,647,648,649,650,651,652,653,654,655,656,657,658,659,660,661,662,663,664,665,666,667,668,669,670,671,672,673,674,675,676,677,678,679,680,681,682,683,696,697,698,699,700,701,702,703,704,705,706,1119,1120,1121,1122,1123,1124,1125,1401,1402,1403,1404,1405,1406,1407,1704,1705,1706,1707
185, 43, 12, 29, 74, 252, 38, 110, 94, 224, 719, 66, 1225, 93, 131, 547, 113, 57, 253, 250, 333, 965, 72, 621, 576,,, 332, 1078, 373,, 902,, 279, 821, 171,,, 731, 199, 392, 1111,, 111, 1225, 289, 867, 128, 8932, 861,, 425, 117,, 218,,,,,,,,,,,,,,,,,,,,,,,,
190, 61, 9, 38, 48, 113, 23, 207, 77, 673, 130, 51, 228, 81, 232, 65, 195, 155, 134, 46, 57, 407, 72, 470, 233, 2225, 494, 155, 88, 886, 276, 569,, 73, 510, 840, 1329, 635, 1386, 98, 187, 658,, 108, 68, 142, 1469, 103, 1590, 444,, 978, 61,, 86, 1987, 160, 109, 3544, 286, 633, 28, 18, 104, 92, 94, 16, 173, 13, 661, 79, 107, 997, 605,, 30, 92, 37, 76
191, 53, 12, 66, 301, 257, 60, 880, 156, 169, 616, 453, 22, 164, 1098, 81, 721, 2215, 277, 1044, 668, 7858, 205, 267, 4071,, 917, 441, 229, 415,, 953,, 722, 532, 1189,, 1538, 331, 1187, 180, 515,, 177, 2447, 462, 6254, 60, 2171, 907,, 654, 69,, 194,, 664, 274,, 353,, 14, 51, 150, 439, 341, 11, 311, 46, 5901, 92, 746,,,, 46, 69, 599, 216
192, 52, 10, 25, 27,, 87,,,,,,,,,,,,,,,, 29,,,,,,,,,,,,,,,,,,,,,,,,, 36,,,,, 226,,,,,,,,,,,,,,,,,,,,,,,,,,
195, 254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198, 51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200, 37, 8,,,, 38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 31,,,,, 45,,,,,,,,,,,,
201, 203, 14, 28, 18, 468, 147, 709, 783, 136, 413, 346,,,, 160, 362,,,, 59,, 97, 390,,,,,,,,,, 346, 179, 167,,,, 136,,,, 444,,,, 282,,,,, 324,, 715,,,,,,, 44, 20, 559, 101, 421, 30, 353, 61,,,,,,, 172,,, 142
202, 25, 11, 31, 11,, 32, 255,, 161,, 82,,,, 227,,,,, 96,, 49,,,,,,,,,,,,,,,,,,,,, 567,,,, 278,,,,, 125,,,,,,,,,,,,,,,,,,,,,,,,,,
203, 115, 77, 260, 498, 125, 43, 1102,, 433, 900, 182,,,, 489, 490,, 153,, 610,, 46, 124,,,,, 246, 318,, 143,, 373, 243, 228,,,, 112,,,, 732, 516,,, 122,,,, 720,,, 331,, 348,,, 895,,,,,,,,,,,,,,,,,,,
204, 6410, 9, 29, 17,, 43,,, 27,, 203,,,, 202,,,,, 425,, 77,,,,,,,,,,,,,,,,,,,,, 91,,,, 102,,,,, 47,,,,,,,,,,,,,,,,,,,,,,,,,,
209, 19, 12, 35, 23, 115, 23, 63,, 57, 40, 82,,,, 18, 55,,,, 43, 78, 41, 150,,,, 85,, 311,,,,, 55,,, 106,, 105,,,,,,,, 31,,,,, 64,, 87,,,,, 111,,,,,,,,,,,,,,,,,,,
210, 66, 16, 53, 31,, 25, 196,, 164,, 74,,,, 44,,,,, 203,, 53,,,,,,,,,,,,,,,,,,,,, 267,,,, 48,,,,, 78,,,,,,,,,,,,,,,,,,,,,,,,,,
211, 26, 21, 38, 280,, 158, 363,, 271,, 530,,,, 242,,,,, 235,, 56,,,,,,,,,,,,,,,,,,,,,,,,, 15,,,,, 565,,,,,,,,,,,,,,,,,,,,,,,,,,
212, 93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213, 26, 9, 23, 36,, 26, 86,, 107,, 93,,,, 38,,,,, 172,, 46,,,,,,,,,,,,, 58,,,, 144,,,, 563,,,, 29,,,,, 45,,,,, 1372,,,,,,,,,,,,,,,,,,,,,
214, 14, 9, 37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 61,,,,,,,,,,,,
215, 31, 12, 46, 69, 374, 88, 153,, 54, 463, 293, 256,,, 57, 324,, 1462,, 1604,, 121, 363,,,,,,,,,, 613, 143, 697,,,, 82,,,, 225,, 150,, 52,,,, 116, 45,, 495,, 429,,, 726,,,,,,,,,,,,,,,,,,,
216, 82, 7, 21, 13,, 17, 97,, 388,, 88,,,, 180,,,,,,, 88,,,,,,,,,,,,,,,,,,,,,,,,, 84,,,,, 266,,,,,,,,, 93, 131,,,, 91,, 83,,,,,,,,,,
217, 70, 14, 36, 36, 158, 110, 121,, 82, 288, 131,,,, 68,,,,, 78,, 76,,,,,,,,,,,,, 78,,,,,,,, 135,,,, 106,,,,, 86,, 395,,,,,,,,,,,,,,,,,,,,,,,,
218, 144, 15, 45, 663, 153, 43, 148, 672, 180, 164, 110, 913, 201,, 84, 74,, 565,, 887,, 98, 111,,,,,,,,,, 49, 108, 168,,, 318, 193, 1057,,, 642, 276, 102,, 40,,,, 74, 112,, 377,, 222,,, 169,, 27, 25, 83, 67, 108, 95, 321, 60,, 402, 101,,,, 46, 41, 95, 50
219, 34, 8, 24, 28,, 50,,, 121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220, 22, 7, 19, 18, 116, 46, 65, 423, 78, 26, 85, 92, 899,, 220, 300,, 456,, 79, 121, 58, 265,,,, 244, 203, 974,, 111,, 320, 333, 1216,,,, 94, 422,,, 61,, 1192,, 43,,,, 375, 48,, 83,, 768,,, 346,, 39, 16, 105, 32, 116, 10, 94, 48,, 123,,,,, 76, 81, 71, 99
221, 26, 8, 35, 681,, 35,,, 823,, 505,,,, 408,,,,,,, 51,,,,,,,,,,,,,,,,,,,,,,,,, 126,,,,, 98,,,,,,,,,,,,,,,,,,,,,,,,,,
222, 23, 12, 37, 274,, 22,,,,, 77,,,, 534,,,,,, 175, 43,,,,,,,,,,,,,,,,,,,,, 114,,,, 113,,,,, 134,,,,,,,,,,,,,,,,,,,,,,,,,,
224, 24, 18, 22, 49, 70, 34, 150, 121, 77, 438, 246, 892, 1198, 460, 105, 55, 1725, 103, 242, 46, 5584, 699, 729, 166,, 246, 2319, 1044, 299, 1460, 63, 2195, 103, 594, 280, 940, 3070, 419, 71, 1701, 372, 1331, 40, 514, 236, 6802, 42, 269, 820, 12784, 334, 54, 841, 268, 5862, 102, 127, 4219, 1854, 1784, 14, 11, 126, 23, 65, 7, 114, 22, 2755, 214, 118, 610, 5801,, 41, 37, 31, 23
225, 18, 11, 27, 61,, 25, 189,, 228,, 62,,,, 21,,,,, 211,, 20,,,,,,,,,,,,,,,,,,,,, 424,,,, 133,,,,, 86,,,,,,,,,,,,,,,,,,,,,,,,,,
226, 212, 14, 45, 215,, 262,,,,,,,,, 419,,,,,,, 647,,,,,,,,,,,,,,,,,,,,,,,,, 245,,,,, 501,,,,,,,,,,,,,,,,,,,,,,,,,,
227, 19, 9, 26, 40, 578, 113, 59,, 208, 228, 284,,,, 129, 344,,,, 67,, 135, 378,,,,,,,,,, 365,,,,,, 192,,,, 404,, 253,, 124,,,,, 57,,,,,,,,,,,,,,,,,,,,,,,,,,
229, 42, 8, 21, 205,, 58,,,,,,,,,,,,,,,, 51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230, 22, 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 57,,,,,,,,,,
232, 38, 9, 38, 152,, 75,,,,,,,,,,,,,,,, 82,,,,,,,,,,,,,,,,,,,,,,,,, 102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234, 33, 8, 22, 29, 75, 40, 48,, 120, 172, 31,,,, 84, 28,,,, 48,, 119, 138,,,, 121, 59, 48,, 318,, 138,, 23,,,, 23,,,, 66,, 152,, 133,,,, 163, 87,, 53,, 133, 232,, 141,, 14, 19,, 39,, 9,,,,,,,,,,,,
235, 96, 10, 83, 51, 195, 20, 606, 232, 257, 56, 54,,, 109, 55, 56,,,, 288, 144, 34, 103,,,, 107, 147, 177,, 164,, 77, 67, 512,,, 127, 100,, 386,, 383, 266, 211,, 39,,,, 61, 46,, 301,,, 178,, 219,,,,,,,,,,,,,,,,,,,
236, 32, 12, 474,,, 138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237, 57, 7, 38, 60, 798, 22, 203, 179, 88, 41, 74, 201, 60, 427, 43, 371, 566, 306, 400, 34, 277, 62, 532, 548, 480, 598, 308, 1551, 440, 368, 695,, 190, 193, 163, 2913,, 334, 50, 476, 542,, 365, 119, 360,, 28,,,, 81, 34,, 260,, 275, 1335, 727, 171, 596,,, 69, 221,,, 161,,,,,,,,,,,
238, 322, 9, 33, 22, 189, 126, 215,, 193, 770, 127,,,, 197,,,,, 68,, 60,,,,,,,,,,, 576, 220, 122,,,, 498,,,, 432,, 1380,, 86,,,,, 236,, 415,, 189,,,,,,,,,,,,,,,,,,,,,,
239, 50, 6, 23, 15,, 146, 256,, 116, 430, 220,,,, 420,,,,, 779,, 416,,,,,,,,,,,,,,,,, 110,,,,,,,, 35,,,,, 28,,,,,,,,,,,,,,,,,,,,,,,,,,
240, 32, 9, 47, 72,, 47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242, 247, 13, 55, 50, 197, 43, 302,, 165, 61, 93, 240,,, 214,,,,, 111,, 54,,,,,,,,,,, 165,, 261,,,, 450,,,, 235,,,, 175,,,,, 43,, 296,,,,,,,,,,,,,,,,,,,,,,,,
243, 15, 6, 19, 19, 146, 15, 163,, 97, 40, 114,,,, 170, 743,,,, 182,, 222, 191,,,, 371, 125, 198,, 120,, 160,, 291,,,, 37,,,, 823,, 221,, 58,,,, 277, 44,, 912,, 282, 417,, 159,,,,,,,,,,,,,,,,,,,
244, 254, 9, 28, 19, 91, 95, 152,, 121,, 251,,,, 97,,,,, 40,, 35,,,,,,,,,,,,,,,,, 190,,,,,,,, 103,,,,, 146,,,,,,,,,,,,,,,,,,,,,,,,,,
245, 74, 7, 37, 39,, 437,,, 168, 254,,,,, 411,,,,, 830,, 194,,,,,,,,,,,,, 334,,,, 210,,,,,,,, 133,,,,, 781,, 227,,,,,,,,,,,,,,,,,,,,,,,,
246, 22, 19, 37, 22,, 94,,, 148,, 76,,,, 1289,,,,, 626,, 72,,,,,,,,,,,,,,,,,,,,,,,,, 251,,,,, 94,,,,,,,,,,,,,,,,,,,,,,,,,,
247, 17, 7, 24, 144,, 116, 198,, 287,, 728,,,, 52,,,,, 76,, 89,,,,,,,,,,,,,,,,,,,,,,,,, 169,,,,, 558,,,,,,,,,,,,,,,,,,,,,,,,,,
248, 30, 11, 28, 23,, 84,,, 200,, 212,,,, 132,,,,,,, 139,,,,,,,,,,,,,,,,,,,,,,,,, 427,,,,, 88,,,,,,,,,,,,,,,,,,,,,,,,,,
249, 31, 10, 48, 197, 202, 38, 117, 398, 74, 39, 70, 1904, 455, 1003, 157, 452,, 391,, 47,, 66, 117,,,, 275, 521, 276,, 760,, 68, 315, 932,,, 270, 341, 220, 417,, 244, 1428, 120,, 56,,,, 634, 36,, 136,, 341, 436,, 148,,,,,,,,,,,,,,,,,,,
250, 52, 8, 199, 202,, 83,,, 502,, 140,,,, 53,,,,, 115,, 99,,,,,,,,,,,,,,,,,,,,,,,,, 75,,,,, 61,,,,,,,,,,,,,,,,,,,,,,,,,,
251, 53, 12, 23, 66, 427, 86, 60,, 50, 443, 202,,,, 81, 79,,,, 33,, 87,,,,,,,,,,,,, 48,,,, 126,,,,,,,, 64,,,,, 71,, 139,,,,,,,,,,,,,,,,,,,,,,,,
252, 35, 8, 64, 60, 299, 156,,, 265,, 144,,,, 231,,,,, 94,, 71,,,,,,,,,,,,,,,,, 212,,,, 731,,,, 202,,,,, 47,,,,,,,,,,,,,,,,,,,,,,,,,,
253, 87, 8, 30, 26, 109, 28,,, 51, 314, 179,,,, 85,,,,,,, 104,,,,,,,,,,,,,,,,,,,,,,,,, 146,,,,, 73,,,,,,,,, 45, 16,,,, 110,,,,,,,,,,,,
254, 132, 6, 37, 22, 688, 17, 49,, 91, 46, 44,,,, 26, 103,,,, 223, 122, 32,,,,,,,,,,, 64, 327, 64,,,, 71, 76,,, 183, 103,,, 46,,,, 58, 50,, 79,,,,,,,,,,,,,,,,,,,,,,,,
255, 139, 19, 106, 96, 263, 40,,, 76,, 138,,,,,,,,, 128,, 54,,,,,,,,,,,,,,,,,,,,,,,,, 71,,,,, 61,,,,,,,,,,,,,,,,,,,,,,,,,,
256, 54, 19, 30, 49,, 209,,, 551,, 312,,,, 345,,,,, 400,, 63,,,,,,,,,,,,,,,,,,,,, 580,,,, 129,,,,, 61,,,,,,,,,,,,,,,,,,,,,,,,,,
257, 22, 8, 32, 144,, 97,,,,, 201,,,, 136,,,,,,, 54,,,,,,,,,,,,,,,,,,,,, 157,,,, 143,,,,, 92,,,,,,,,,,,,,,,,,,,,,,,,,,
258, 52, 10, 59, 43,, 33, 411,, 191,,,,,, 163, 338,,,,,, 26,,,,,,,,,,,,,,,,,,,,,,,,, 111,,,,, 83,, 376,,,,,,,,,,,,,,,,,,,,,,,,
259, 111, 16, 40, 38, 192, 51, 111,, 89, 746, 87,,,, 124, 104,,,, 62,, 275,,,,,,,,,,, 189,,,,,,,,,,,,,, 238,,,, 370, 51,,,,,,,,,,,,,,,,,,,,,,,,,,
260, 14, 8, 20, 37, 360, 247, 54,, 270, 288, 125,,,, 66, 201,,,, 48,, 48,,,,,,,,,,,,, 192,,,, 263,,,, 552,,,, 350,,,,, 39,, 95,,,,,,,,,,,,,,,,,,,,,,,,
261, 266, 11, 64, 184, 1065, 63, 131, 632, 188, 197, 88, 119, 140, 182, 49, 265,, 664,, 1411,, 64, 97,,,, 277,,,, 65,, 466, 229, 77,,,, 243, 30,,, 408, 469, 893,, 156,,,, 98, 65,, 463,, 573,,, 261,,,,,,,,,,,,,,,,,,,
262, 15, 9, 25, 21, 107, 21, 29, 62, 84, 276, 67, 521,,, 26, 186,,,, 30, 87, 25, 70,,,, 116, 390,,,,, 68, 111, 577,,,, 275,,,, 536, 284, 186,, 16,,,, 268, 39,, 102, 1688,,,,,,,,,,,,,,,,,,,,,,,
263, 118, 8, 137, 44, 379, 126, 190,, 165, 673, 79,,,, 198, 740,,,, 39,, 264, 384,,,,,,,,,, 397, 199, 238,,,, 676,,,, 976,, 278,, 105,,,, 284, 49,, 153,,,,,,,,,,,,,,,,,,,,,,,,
264, 14, 7, 28, 118,, 35, 73,, 310, 263, 105,,,, 29,,,,, 78,, 92,,,,,,,,,,,,, 168,,,, 59,,,,,,,, 33,,,,, 79,,,,,,,,,,,,,,,,,,,,,,,,,,
265, 14, 5, 34, 12, 346, 38, 146,, 119, 89, 76, 66,,, 395, 156,,,, 38,, 41, 222,,,,,,,,,, 482, 339, 491,,,, 41,,,, 89,,,, 110,,,,, 55,, 418,,,,,,, 19, 30, 64, 75,, 15,, 24,,,,,,, 46, 48, 96, 59
266, 218, 7, 55, 60,, 164,,, 293,, 218,,,, 628,,,,,,, 37,,,,,,,,,,,,,,,,,,,,,,,,, 171,,,,, 63,,,,,,,,,,,,,,,,,,,,,,,,,,
267, 102, 14, 92, 79, 695, 452, 385,, 200, 345, 1132,,,, 668,,,,, 229,, 51,,,,,,,,,,,,, 116,,,, 514,,,,,,,, 444,,,,, 162,, 237,,,,,,,,,,,,,,,,,,,,,,,,
269, 37, 15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270, 33, 6,, 36,, 29,,,,,,,,, 62,,,,,,, 139,,,,,,,,,,,,,,,,,,,,,,,,, 323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
271, 17, 7, 98, 22, 169, 42, 73,, 67, 196, 58, 196, 61, 122, 418, 129,, 204,, 46,, 32,, 177,,, 144,,,,,,,, 158,, 520, 589, 150, 158,,, 52,, 579,, 27,, 664,, 175, 52,, 368,,,,, 163,,,,,,,,,,,,,,,,,,,
272, 192, 57, 290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
273, 31, 9, 24, 24,, 27, 322,, 115, 392, 168,,,, 98,,,,, 80,, 63,,,,,,,,,,,,, 300,,,, 236,,,,,,,, 36,,,,, 32,,,,,,,,,,,,,,,,,,,,,,,,,,
274, 16, 7, 43, 113,, 42,,, 193,, 3117,,,, 232,,,,, 507,, 258,,,,,,,,,,,,,,,,,,,,,,,,, 90,,,,, 128,,,,,,,,,,,,,,,,,,,,,,,,,,
275, 32, 24, 92, 144,, 29, 1071,, 164, 101, 124,,,, 329,,,,, 1032,, 80,,,,,,,,,,,,, 297,,,, 140,,,, 523,, 478,, 170,,,,, 294,, 459,, 479,,,,,,,,,,,,,,,,,,,,,,
276, 56, 10, 24, 21, 95, 39, 80, 137, 95, 38, 153, 477, 166,, 75, 118, 230,, 163, 164,, 134, 78, 260, 196,, 118,, 284,,, 1221, 209, 130, 144, 522, 333, 146, 131, 227, 206,, 31, 394, 289,, 43,,,, 53, 107,, 247,, 147, 581, 487, 115,, 18, 29, 48, 30, 55, 10, 70, 29,, 189, 163,,,, 63, 97, 233, 159
277, 65, 12, 52, 5093,, 70,,,,,,,,, 114,,,,,,, 28,,,,,,,,,,,,,,,,,,,,,,,,, 79,,,,, 77,,,,,,,,,,,,,, 27,,,,,,,,,,,,
278, 31, 23, 38, 38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279, 161, 9, 94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
280, 31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281, 227, 11, 37, 147, 147, 70, 686, 178, 198, 348, 326, 113, 667,, 40, 386,, 1798,, 420, 237, 57, 172, 1109,, 554, 619, 237, 275,, 150,, 114, 1219, 327,,, 1273, 556, 51, 1070,, 489, 242, 298,, 87,,,, 620,,, 213,, 417, 636,, 553,,,,,,,,,,,,,,,,,,,
283, 69, 7, 28, 16, 53, 25, 57, 134, 166, 225, 101, 56, 20, 79, 275, 369,, 122,, 263,, 49, 158,,,, 58, 668, 212,, 344,, 137, 99, 39,,, 67, 272, 35, 588,, 222, 324, 307,, 82,,,, 92, 147,, 102,, 179,,, 163,, 17, 27, 57, 31, 197, 13, 126,,,,,,,,,,,
284, 33, 9, 23, 24, 160, 49, 134, 147, 152, 1617, 111, 455,,, 117, 94,,,, 69,, 618, 168,,,, 151,,,,,, 370, 653, 642,,,, 754,,,, 143,, 123,, 63,,,, 207, 38,, 252,, 398,,, 747,,,,,,,,,,,,,,,,,,,
285, 108, 9, 76, 42, 274, 107, 800, 336, 71, 179, 123, 587, 751, 365, 168, 136,, 440,, 705, 1105, 170, 757, 911,, 116, 255, 99, 250,, 151,, 290, 227, 247,, 268,, 98, 473, 72,, 832, 152, 1001,, 267,, 440,, 148, 77,, 106,, 686, 377,, 291,,,,,,,,,,,,,,,,,,,
286, 23, 10, 30, 220,, 148,,,,, 165,,,, 429,,,,, 253,, 55,,,,,,,,,,,,,,,,,,,,,,,,, 105,,,,, 75,,,,,,,,,,,,,,,,,,,,,,,,,,
287, 178, 11, 62, 25,, 208,,,,, 299,,,,,,,,, 567,, 41,,,,,,,,,,,,,,,,,,,,,,,,, 97,,,,, 62,,,,,,,,,,,,,,,,,,,,,,,,,,
288, 54, 10, 40, 58,, 71,,,,, 404,,,, 83,,,,,,, 58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 61,,,,,,,,,,,,,,,,,,,,,,,,,,
289, 33, 9, 16, 19,, 46,,,,,,,,,,,,,,,, 734,,,,,,,,,,,,,,,,,,,,,,,,, 131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
290, 23, 8, 63, 16, 144, 85, 271,, 410, 806, 217,,,, 198,,,,, 721,, 61,,,,,,,,,,,,,,,,,,,,, 1037,,,, 299,,,,, 95,,,,,,,,, 43,, 159, 290,,,,,,,,,,,, 58, 109,
291, 53, 13, 38, 26,, 104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
292, 26, 14, 211, 33, 142, 80, 120, 1790, 109, 305, 73, 471,,, 1598, 850,,,, 102,, 103, 331,,,,,,,,,, 121, 634, 272,,,, 548,,,, 2017,, 181,, 88,,,, 521, 151,, 395,, 244,,,,, 22, 31,,,, 21,, 56,,,,,,, 59,, 907,
293, 46, 9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294, 91, 8, 28, 11,, 36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
295, 49, 23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
296, 136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
297, 34, 8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298, 24, 13, 164, 178, 121, 114, 179,, 113, 87, 117,,,, 457,,,,, 214,, 82,,,,,,,,,,,,, 628,,,, 160,,,,,,,, 92,,,,, 115,, 85,,,,,,,,,,,,,,,,,,,,,,,,
299, 66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
300, 60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
301, 82, 15, 107, 17,, 90,,, 218,, 471,,,, 160,,,,,,, 439,,,,,,,,,,,,,,,,,,,,, 237,,,, 143,,,,, 1005,,,,,,,,,,,,,,,,,,,,,,,,,,
302, 31, 7, 63, 60, 110, 193, 140, 275, 206, 99, 116,,,, 112,,,,, 177,, 353, 243,,, 390,,,,,,,, 172, 272,,,, 609, 1454,,, 48,,,, 71,,,,, 56,, 198,,,,, 590,, 25, 20, 123, 60, 222, 20, 153, 122,,,,,,, 54, 52, 50, 37
303, 65, 14, 55, 33,, 89,,,,, 86,,,,,,,,,,, 85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 133,,,,,,,,,,,,,,,,,,,,,,,,,,
304, 214, 14, 27, 15,, 17,,,,,,,,,,,,,,,, 32,,,,,,,,,,,,,,,,,,,,,,,,, 50,,,,, 208,,,,,,,,,,,,,,,,,,,,,,,,,,
305, 737, 23, 49, 436,, 225,,, 43,, 399,,,,,,,,,,, 40,,,,,,,,,,,,,,,,,,,,,,,,, 649,,,,, 133,,,,,,,,,,,,,,,,,,,,,,,,,,
308, 15, 6, 15, 17,, 134,,, 331,, 128,,,, 105,,,,,,, 48,,,,,,,,,,,,, 223,,,,,,,,,,,, 92,,,,, 119,,,,,,,,,,,,,,,,,,,,,,,,,,
309, 29, 11, 32, 18, 297, 33, 607,, 76, 352, 73,,,, 49, 242,,,, 215,, 38,,,,,,,,,,, 109,, 109,,,,,,,, 417,,,, 36,,,,, 40,, 225,,,,,,,,,,,,,,,,,,,,,,,,
311, 208, 14, 41, 80,, 71,,, 358,, 138,,,, 782,,,,, 1147,, 141,,,,,,,,,,,,,,,,,,,,,,,,, 124,,,,, 40,,,,,,,,,,,,,,,,,,,,,,,,,,
312, 232,, 69, 99,, 58,,,,, 248,,,, 162,,,,, 88,, 72,,,,,,,,,,,,,,,,,,,,,,,,, 514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
313, 74, 9, 56, 85,, 160,,,,,,,,, 339,,,,,,, 144,,,,,,,,,,,,,,,,,,,,,,,,, 312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314, 42, 126, 114, 73,, 34,,,,,,,,, 187,,,,,,, 122,,,,,,,,,,,,,,,,,,,,,,,,, 54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315, 18, 17, 82, 72, 109, 72, 96,, 59,, 160,,,, 111,,,,, 63,, 104,,,,,,,,,,,,, 11487,,,,,,,, 38,,,, 62,,,,, 64,, 336,,,,,,,,,,,,,,,,,,,,,,,,
316, 31, 8, 25, 22,, 26, 646,, 448,, 301,,,, 218,,,,,,, 129,,,,,,,,,,,,,,,,,,,,,,,,, 160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317, 32, 18, 65, 387, 324, 22, 85, 1417, 627, 1091, 77, 36, 124,, 75, 276,, 272,, 63,, 65, 204,,,, 104,,,,,, 645, 206, 77,,,, 241, 70,,, 415,, 88,, 66,,,, 247, 141,, 138,, 629,,, 330,,,,,,,,,,,,,,,,,,,
318, 27, 8, 36, 37,, 71,,,,,,,,, 742,,,,,,, 169,,,,,,,,,,,,,,,,,,,,,,,,, 281,,,,, 137,,,,,,,,,,,,,,,,,,,,,,,,,,
319, 42, 9, 61, 33,, 145,,,,,,,,, 170,,,,,,, 192,,,,,,,,,,,,,,,,,,,,,,,,, 207,,,,, 91,,,,,,,,,,,,,,,,,,,,,,,,,,
320, 21, 12, 74, 128,, 52,,, 197,, 117,,,, 68,,,,, 161,, 61,,,,,,,,,,,,,,,,,,,,,,,,, 97,,,,, 93,,,,,,,,,,,,,,,,,,,,,,,,,,
321, 87, 11, 60, 99,, 144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322, 20, 8, 21, 51, 92, 48, 933,, 126, 49, 46, 60,,, 33, 134,,,, 86,, 228,,,,,,,,,,, 160, 577, 178,,,, 171, 317,,, 68,,,, 48,,,, 366, 67,, 263,,,,,,,,,,,,,,,,,,,,,,,,
323, 98, 15,, 603,, 106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 22,,,,,,,,,,,,
324, 162, 10, 43, 20,, 53,,, 151,, 560,,,, 81,,,,, 157,, 61,,,,,,,,,,,,,,,,,,,,,,,,, 92,,,,, 102,,,,,,,,,,,,,,,,,,,,,,,,,,
